1.4017,1.2559,1.2768,1.0253,1.2876,1.4502,1.2848,0.9463,0.99339,1.5388,1.2022,1.1086,0.50463,1.1309,1.5338,1.1008,0.31573,1.0062,1.1865,1.56,0.97366,0.84374,1.1034,1.1366,0.94726,1.3077,1.2697,0.40903,1.1309,0.9959,1.133,0.8946,0.7589,0.35471,0.975,0.66261,0.22446,0.82941,0.82486,0.821,0.64981,0.67421,0.49738,0.44989,0.52078,0.35835,0.81412,0.5221
-0.92884,-0.8277,-0.89953,-1.5978,-1.4727,-1.4146,0.16658,-1.7769,-1.3599,-0.80309,-0.8232,-1.667,-1.9496,0.16566,-0.81799,0.17129,0.42204,0.030708,-1.9621,-2.0014,0.16622,-1.6879,-1.1635,-1.7004,-3.0966,-2.2762,-0.93075,-1.3767,-0.46116,-1.046,-1.0762,-1.8434,-1.2955,-0.43187,-0.40661,-0.052098,-0.48868,-0.29256,-1.1473,-2.3976,0.015955,-1.9104,-1.1471,-1.5321,-1.4202,-1.5053,-1.8032,-2.4876
-0.57247,-0.2876,-0.47907,-1.0207,0.6557,-0.10915,0.61,-0.060845,0.50776,0.22744,-0.40961,0.19487,0.17772,0.085946,0.22239,0.34883,0.50198,0.47287,-0.68417,-0.042631,1.1417,0.011955,0.4168,0.271,0.45162,0.18398,0.31552,-0.29276,0.028289,-0.56012,-1.3741,1.115,0.50805,0.29654,-0.30419,0.2888,0.67173,0.27707,-0.65542,0.71825,0.048997,0.21296,0.80944,-0.025195,0.58656,0.76073,-0.18712,1.1303
-0.75554,-0.53158,-0.76141,-0.28076,0.65507,-0.55037,-0.51909,0.35143,0.10689,-0.49273,0.1538,-0.2534,-0.018594,-0.26401,-0.548,-0.39054,0.22026,-0.45346,0.53604,-0.433,1.0686,-0.36493,0.3436,-0.59217,-0.13492,0.39183,0.58538,-0.15411,1.3837,0.75683,-0.14239,0.26881,-1.122,0.17695,-0.053263,-0.46483,0.28349,0.54181,-0.48671,1.1451,0.24543,0.4893,1.2378,0.82063,-1.1471,0.65373,0.32205,-0.41345
-0.96965,-1.0018,-0.60418,-1.4055,-0.786,-1.0627,-1.2146,-1.3105,-1.5767,-1.2021,-0.91551,-1.714,-1.2032,0.015151,-1.0758,-1.427,-0.69045,-1.6952,-1.0403,-0.944,-1.3813,-0.03351,0.0040005,-2.3039,-1.0573,-1.2099,-2.2026,-0.88258,-0.17126,-1.084,-0.80642,-1.3928,-0.63115,-0.28702,-0.063269,-2.7462,-0.7025,-1.1004,0.18021,-0.1071,0.37045,-0.65886,-0.27184,-0.80626,0.56414,-0.3403,-1.4857,-1.8681
1.439,1.4859,1.603,1.4425,1.2726,1.1823,1.312,1.1329,1.4179,0.83113,0.99687,1.3867,1.4496,1.2162,1.2745,0.89554,0.51149,1.29,0.8697,0.90947,0.23484,0.87587,0.57496,0.69571,1.1978,1.1838,1.3052,0.92328,-0.1781,0.95102,1.2308,0.63973,-0.0011829,0.74517,0.84953,1.254,1.3601,0.39185,0.63539,0.92965,1.189,1.0559,1.172,1.0639,0.4059,0.033172,0.41674,0.96707
1.3627,1.3024,1.1594,1.2826,0.81717,0.98125,0.87153,0.98526,0.96518,1.5816,0.86192,0.93241,1.135,1.4271,0.61195,0.74037,0.88463,0.63868,1.0339,0.95642,1.372,1.0887,1.2676,0.86063,0.50176,0.70737,0.68602,1.0098,0.89033,1.0448,0.43283,-0.30407,1.1026,0.52459,1.1588,0.81155,1.019,0.097965,-0.26394,-0.20181,0.76062,-0.22245,0.66152,0.61594,0.90877,1.1467,0.88737,0.6406
-0.52567,-0.73123,-0.73858,-0.3444,-0.011105,-0.79326,-0.34264,-0.0304,-0.74375,-0.81895,-0.75851,-0.32664,0.3427,-0.96134,-0.41244,0.018477,-1.2324,-0.27959,-0.30122,-0.44145,0.91811,-0.46351,0.31593,-1.3075,0.30954,0.47804,-0.83813,0.11176,0.59992,-1.2801,0.27535,0.029353,-0.82801,-0.80441,-0.3899,-1.0845,-0.23144,-0.5819,0.9196,0.91216,0.40612,0.18508,1.2378,-0.63925,-0.54351,0.45045,0.85853,0.55843
-0.98245,-1.0866,-0.22082,-1.3284,-0.88256,-0.85317,-1.0426,-1.6046,-0.77533,-1.4872,-0.22221,-0.74969,-0.8276,-0.70652,-1.3335,-0.93102,-1.5002,-1.0416,-0.57998,-0.27469,-1.0099,-0.50282,-0.65798,-1.5387,-1.6471,-1.2235,-0.56388,-1.3986,-0.082656,-0.044281,0.18942,-0.54703,0.095633,-1.2689,0.66184,-0.37286,-0.43336,-0.17336,0.24865,-2.0201,-0.6629,-2.8086,-1.2241,-0.43124,-1.5318,-0.46068,-0.79184,-0.65047
-0.36651,-0.65371,-0.291,0.64476,-0.2234,-0.071553,-0.25778,0.83493,-0.07878,-0.50391,-0.90947,0.513,0.74046,0.071115,-0.78774,0.77326,-1.6269,1.3812,0.06717,-0.19183,-0.46562,0.094263,-0.041174,0.029086,1.0438,0.96021,0.54699,0.059332,0.013424,-0.6497,0.21805,-0.56703,0.1343,1.4501,-1.5415,0.80586,0.54474,1.024,0.17898,0.22176,0.87758,0.35946,0.66901,0.64103,0.27583,0.49859,-0.81012,0.6406
-0.89809,-1.1261,-1.0794,-1.6073,-1.5017,-1.4556,-1.092,-0.88068,-1.3946,-1.0309,-0.086666,-2.0963,-1.3576,-0.64218,-1.5771,-0.28781,0.5428,-0.50027,-2.0903,-0.61044,-0.77287,-2.6699,0.55571,-1.354,-1.7715,-1.1339,-1.3139,-0.35005,0.97609,-2.0683,-0.029093,-0.66394,-1.502,-1.9444,-2.7979,-1.8821,-1.7891,-0.37862,-2.0797,-1.8378,0.57105,-0.63555,-0.77481,-3.5048,-2.8206,-0.80149,-0.059766,0.048072
1.3913,1.4148,1.4039,1.2638,0.77055,0.70256,1.0724,1.1101,1.2307,1.0949,0.45895,0.43169,0.52009,0.91659,1.4294,1.0871,0.055704,-0.021738,1.2158,0.97923,0.58336,0.87094,1.2035,1.3201,1.2446,1.0046,0.52305,1.1043,1.0947,0.30132,1.0715,1.1322,1.0079,1.2441,0.59861,0.42972,0.37415,0.63043,0.34646,0.35517,0.57912,0.4237,0.88057,1.3323,1.1328,1.3019,0.46115,1.0118
1.1484,1.2253,1.243,1.1467,0.43351,0.47009,1.1101,1.4354,1.4169,1.2431,0.73689,1.4796,1.2629,1.1888,0.45583,1.1694,0.37389,1.4721,1.2103,1.103,1.123,1.2104,1.2846,1.3294,0.55301,0.34458,1.1742,0.49513,0.82711,0.52234,0.71404,1.0584,1.1285,0.76349,1.0003,1.0131,0.077548,0.70733,0.73486,0.2554,0.67982,1.0161,0.9205,0.47497,0.79389,1.0766,0.93178,0.80384
1.3923,1.4878,1.2492,1.2188,1.3489,1.3485,1.0392,0.97123,1.2291,1.4959,0.85497,1.1318,0.85669,1.4313,1.2637,1.3721,0.54376,1.3742,1.2408,1.2819,1.2874,1.0613,1.5284,1.3404,0.62093,1.0046,1.0442,0.92189,1.2843,0.61421,1.1722,0.82073,1.3775,0.76349,0.79753,0.79187,0.79526,0.54295,-0.058779,0.40097,0.015955,0.97637,0.79544,0.84571,0.5923,0.6481,0.56324,0.92234
-0.6096,-0.32183,-0.5401,0.38125,-0.084938,-0.00023219,-0.035886,-0.018149,0.12397,-0.51257,-0.54169,0.65281,0.42634,0.29389,-0.14049,-0.025591,0.24733,0.44428,-0.55087,0.93201,0.28646,0.58211,-0.72515,0.47448,0.44354,0.59082,0.79217,0.55257,0.68201,-0.081347,0.063052,0.48472,-1.691,0.26146,-2.4734,0.96815,-1.2177,-0.0040615,0.31543,0.65261,-0.52322,0.36472,0.60316,0.61594,-0.13085,-0.34357,0.011021,0.32981
-0.70229,-0.48023,-0.59927,0.61714,-0.012065,-0.54136,-0.57137,0.19198,0.091966,-0.49706,-1.0453,-0.028736,0.3922,-0.3654,0.13042,0.3734,0.22226,-0.54846,-1.2731,0.10037,0.034637,-0.54817,-0.12654,-0.6078,-1.0193,-0.1295,0.30449,0.50845,0.88114,0.82156,0.64078,-0.15699,0.13629,0.19355,0.34617,1.0025,1.0721,0.42972,0.73013,0.25798,-0.22059,-1.2224,0.85464,0.34755,-0.49642,0.6481,1.1671,-0.49973
-0.89506,-0.88727,-1.1353,-1.0265,-0.86845,-1.1041,-1.4529,-1.0221,-1.4659,0.39259,0.49523,-1.0652,-0.73845,-0.93033,-0.63473,-1.081,-0.97394,-1.9838,-1.1736,-0.37516,0.13564,-1.4155,-1.5724,-0.53516,-1.6407,-0.23107,-1.1488,0.31069,-2.1999,-0.23524,-0.54937,-1.8913,-0.43045,-0.60286,-2.7979,-1.7715,0.41763,-1.1736,-0.64061,-0.34403,1.0173,-1.1886,-1.9117,-2.594,-1.5785,-0.0758,0.45281,-0.13084
-0.49191,-0.68795,-0.44465,-0.73207,0.27712,-0.7914,0.17365,-0.65401,-0.092921,-0.80301,-0.11429,-0.015504,-0.82239,-1.1138,-0.099623,0.44216,0.8099,-0.68413,-0.11355,0.67391,0.15826,0.19959,-0.42583,0.11541,1.0574,-0.20098,1.0553,-1.1887,0.6561,0.028408,-2.3832,-0.44356,-0.28899,-0.34963,0.72021,-0.32407,0.1428,-0.7926,0.63341,0.58809,0.54707,0.77957,-0.77197,0.47497,-0.28335,-0.079456,0.12868,0.18971
-0.83376,-0.54056,-0.73327,0.16552,-0.99893,-0.4438,-0.57075,0.45148,0.31142,-0.62883,-0.70153,-0.41171,0.42833,-0.26858,0.29446,0.4582,0.38966,0.17288,0.098863,0.14201,0.66366,0.41401,-0.32497,-0.13518,0.2943,0.81325,0.017288,-1.242,0.91419,0.94704,0.95494,0.97869,0.98196,1.0061,0.68465,0.82218,-1.462,-0.21238,0.86062,0.39618,0.076877,0.19155,0.81472,0.20658,-0.41917,-0.62769,0.52852,-0.076351
-0.84301,-0.777,-1.1163,-0.55928,-1.4054,-1.1988,-0.99451,-1.9297,-1.4153,-1.5908,-1.1482,-1.667,-1.0519,0.23787,-1.4397,-1.3638,-1.7955,0.15638,-0.49338,-1.6109,-0.20132,-0.89108,-1.4825,-0.91172,-2.2206,-1.0623,-1.2708,0.17274,-0.48114,-1.7455,-0.11365,-0.9408,0.041609,-1.2689,-1.3806,0.030813,0.57693,0.24362,-0.27402,-2.7782,-1.1954,-0.59578,0.15548,-0.021873,0.62992,-0.4987,0.69646,-1.8681
0.072704,-0.41145,-0.10171,0.46968,0.186,-0.34723,0.12652,0.36062,-0.1327,-0.014447,0.46757,0.33867,0.45059,-0.15817,0.12227,1.0955,1.1918,0.41124,0.73867,0.2996,0.057877,0.51876,0.61353,0.1149,0.18301,0.21271,0.28484,1.3455,0.81874,-0.17051,0.083414,0.38297,0.04216,0.26832,0.49696,0.36851,0.53938,0.63415,0.5049,0.79748,-0.57763,-0.10178,0.85464,0.98669,0.33439,-0.89546,0.19699,-0.62663
1.4596,1.4384,1.2779,1.4066,1.4085,1.3745,1.6158,1.0948,1.0266,1.2336,1.5942,0.94976,1.1093,1.0967,1.3891,0.96356,1.0374,1.2917,1.4275,1.107,1.3154,1.1927,1.3832,1.424,0.83876,0.41945,0.73979,1.1752,0.59809,1.3196,0.5221,0.95214,0.66079,1.2257,0.41577,0.86816,0.57157,0.52565,1.28,1.1813,0.68675,1.372,0.88057,0.71829,0.83725,0.42847,1.2559,0.16658
1.2458,1.2337,1.5481,1.1312,0.88691,1.0589,1.1974,1.1111,1.073,0.34815,0.45169,0.88192,1.3242,1.0709,1.263,0.99213,1.0859,0.61472,1.4892,1.2191,1.4024,0.45144,0.51897,0.17087,1.3353,1.1139,0.88001,0.77742,0.61043,1.171,1.4169,1.1853,0.82764,1.2257,1.3719,1.0131,0.67777,0.56353,0.63539,0.68404,0.64981,1.2925,0.88057,0.48852,0.99549,0.47098,-0.069461,0.51618
-0.96984,-0.84252,-0.62169,-1.4717,-1.4972,-1.1506,-1.0752,-1.7284,-0.42468,-1.1317,0.24424,-1.6416,-1.8191,-1.4831,-0.61889,-1.3887,-1.3686,-1.4627,-1.701,-0.66877,0.21538,-1.5039,-1.5724,-1.5921,-1.3572,-2.8317,-1.3943,-1.2855,-1.8723,-1.3692,-1.4329,-1.8434,-1.0274,-0.64351,-1.245,-1.6465,-1.9597,-0.23739,-1.0168,-1.3486,-2.6905,-0.86959,-1.9117,-0.745,-1.3769,-2.7349,-1.0716,-1.8681
-0.78669,-0.37983,-1.0833,-0.55653,-1.3406,-0.06668,-1.7387,-0.6161,-1.2633,0.17662,-1.0958,-0.60155,-1.4236,-0.59242,-1.3346,-1.0305,-2.4459,-0.66478,-1.8344,-0.15968,-0.8157,-0.80768,-1.56,-0.73956,0.55887,0.16788,-1.4558,-0.14688,-1.3811,-0.9791,-0.50041,-0.50167,-0.042537,0.057042,-1.1411,-0.092107,-0.2537,0.33225,-1.2564,-0.26155,0.77972,-1.0793,-0.056074,0.57221,-0.91737,-0.18516,-0.9219,-0.36401
-1.012,-0.98975,-0.61107,-1.338,-1.1159,0.90849,-1.986,-1.1265,-1.315,-1.2101,-0.283,-1.3695,-1.6233,0.29395,-1.5606,-2.0536,0.55509,-1.2021,-1.8344,-1.6584,-1.9281,-0.16387,-1.5724,0.098547,-0.54018,-1.5931,-2.2026,-1.6799,-0.77022,-0.07934,0.51855,-1.8434,-2.6416,0.29038,-0.48617,-1.6465,-0.65927,-2.0389,-0.67864,-2.0201,0.24734,-0.9381,-0.86681,0.38617,-0.22331,-2.7349,-0.68659,0.35886
1.4208,1.308,1.2822,1.3304,0.90048,1.3049,0.92023,0.96422,0.90444,1.3921,0.78033,1.027,1.3037,0.75163,1.0354,1.0885,1.0144,1.2563,0.96186,0.71259,0.89794,0.27248,1.5587,0.88988,1.0317,0.99342,0.66281,0.23626,1.5217,0.91207,0.2845,1.0052,1.1251,0.64218,1.5746,0.32572,0.17661,0.75808,0.24193,-0.12771,1.0542,0.7206,0.49738,0.6932,1.1385,0.58361,0.97619,0.53778
-0.95939,-0.9508,-0.99505,-1.793,-1.0735,-0.89511,-0.62952,-1.9699,-1.1534,-0.75683,-1.933,-1.6233,-0.93042,0.64907,0.39598,-0.88234,-0.97049,-1.3973,-1.5339,-0.6663,0.50498,-1.8326,-2.0903,-1.2536,-1.6407,-1.6139,-1.0143,0.029744,-2.3896,-2.0683,-2.3123,-2.1083,-1.2427,-0.51906,-1.7253,-1.2639,-2.0422,-2.2104,0.21596,-1.7418,-2.6905,-0.88606,-0.56325,-1.8391,0.14799,-2.7349,-1.9563,-0.64575
1.461,1.2945,1.3228,0.82555,1.2652,1.3295,1.6416,0.97399,1.0916,1.6062,0.82247,0.9245,1.2349,1.2293,1.389,1.1837,1.2816,1.447,0.57009,0.41951,1.11,1.1078,1.3295,0.18695,0.74485,0.57965,1.0413,0.51591,1.3953,0.96824,0.61702,0.54282,0.88728,1.1792,0.77707,0.77219,0.96586,0.18845,0.74739,0.66531,1.1151,0.5894,0.60316,0.87923,0.52078,0.15508,-0.23153,-0.53196
-0.65125,-0.42094,-0.8463,-0.32722,0.11293,0.31256,-0.59998,0.28045,-0.17828,-0.4905,-0.89029,0.24364,-0.70829,-0.00042885,-0.35586,0.33277,1.0745,-0.39243,0.51741,0.080394,-0.57253,0.68845,-0.48603,0.09442,0.52876,0.54936,0.38428,-0.63099,-0.65714,0.25026,-0.55902,-1.0433,0.6762,1.3005,0.17257,-0.92389,0.69442,0.33225,-2.5346,0.2561,1.3478,0.69477,0.98635,0.85926,-0.17662,0.87898,0.4084,0.77479
-0.58387,-0.47791,0.034092,0.61102,0.49577,0.58834,-0.35247,0.70883,-0.2175,0.099853,-0.21194,0.55148,-0.38175,0.54244,-0.053749,0.36923,0.5839,0.66975,0.68049,0.90158,0.69303,0.42988,0.13404,0.97126,0.84627,0.82719,1.1695,-0.36532,0.21795,-0.0806,0.5474,0.72733,-0.078465,-0.18923,0.65798,-0.1324,1.019,1.4498,0.64012,0.85721,1.0542,0.6528,0.034341,0.23166,0.14799,0.58361,0.81412,0.96707
1.2188,1.2779,0.93311,0.41105,1.1507,1.3509,0.6247,0.44997,0.66645,1.4696,0.46437,0.50495,0.9753,1.2477,1.3586,0.90606,0.86817,0.51239,0.65275,1.3865,0.87075,1.1099,1.4024,1.2778,0.17034,1.3466,0.78858,0.87192,0.35152,1.1742,0.71964,0.86805,0.46799,0.79545,0.68465,0.59526,-0.16556,1.1505,0.42866,0.94047,0.62583,0.7398,-0.56325,0.61594,0.017916,0.80886,0.69646,0.68533
-0.17301,-0.45861,-0.2128,0.49477,-0.059775,-0.17095,0.10625,0.4421,0.18254,-0.22595,-0.5287,-0.22418,0.30096,0.69411,-0.92913,0.51837,-0.63983,0.2829,-0.024813,0.48109,0.52393,-0.6831,0.051863,0.16931,-0.5089,-0.90065,0.57196,0.35905,0.13433,-0.86763,-1.1471,0.88962,-0.2307,-0.54956,-0.91149,1.0828,0.57693,-0.20304,1.0548,0.42449,0.012061,1.042,0.21997,0.63592,-1.4516,0.15508,0.65205,0.27917
1.3868,1.3588,1.533,1.3174,1.4765,1.2956,0.90993,1.0796,1.0803,0.44165,1.2414,0.4868,0.44665,0.65971,1.5452,1.391,0.63103,1.0283,0.97574,-0.25809,1.4643,0.11468,1.126,1.1234,0.63071,1.0841,0.5027,0.88206,1.134,0.77405,1.4436,0.041255,0.66422,0.87022,0.45619,1.1934,1.1364,0.88458,1.0548,0.37266,1.4216,1.372,0.2459,0.35909,0.29103,0.80324,-0.015357,0.6406
-0.66477,-0.53324,-0.66845,-0.3618,-0.84963,-0.25426,-0.089187,-0.39374,-0.86138,-0.41387,-0.59578,-0.51047,-0.2807,-0.068214,-0.48046,-0.00090984,-0.68806,-0.73302,0.53025,-0.20329,0.50745,-0.03708,0.3352,0.36209,-0.67649,-0.33385,1.191,0.49638,0.34836,0.53207,-1.3868,-0.36455,-0.52592,1.1975,0.84405,-1.7689,0.5168,1.2391,0.68842,-1.0854,-0.24068,1.4376,0.96042,-1.4297,0.12465,0.30786,0.12868,0.68533
-0.56002,-0.45088,-0.65139,-0.045633,-0.83646,-0.28771,0.14221,-0.46499,-0.61794,-0.20291,0.10257,-0.32486,0.30458,0.73423,0.69873,0.16825,-0.34762,0.37893,0.078426,0.71941,1.1044,0.40921,-0.034648,0.80572,-0.10659,-0.029957,1.0361,0.58896,0.97489,0.66045,0.032872,0.45816,-0.99143,-0.61529,-0.13187,0.53231,0.46647,0.037342,1.1263,0.66531,-0.32262,0.61523,-0.73763,-1.0109,-0.10843,1.0341,0.13114,0.019025
1.3725,1.2473,1.3267,1.009,1.384,1.0815,1.0033,1.042,1.1888,1.4441,1.4293,1.3642,1.3041,1.1279,1.5937,1.042,0.57601,1.0811,1.1615,1.0099,1.4736,1.1768,1.1829,0.97718,0.3262,1.3122,1.1013,0.81322,1.0154,1.0456,0.61984,0.86805,0.81168,1.1472,1.3135,0.72323,1.307,1.2508,0.67588,1.1089,0.54707,0.72586,0.16605,0.82063,0.90877,1.3019,0.97619,1.0118
-0.30682,-0.71561,-0.31261,-0.21498,0.42316,-0.76887,0.10662,-0.24043,0.26378,-0.67311,-0.65692,0.60941,0.028793,0.16204,0.57578,-0.7452,1.2492,0.033269,-0.20458,-1.0038,0.50707,-0.22544,-0.0083343,0.049326,0.1576,-0.0091229,0.34941,-0.2813,0.65715,0.60752,0.098406,-0.7393,0.60458,-0.0015708,0.39045,-0.45659,0.56028,0.51392,0.58115,-0.2707,-0.64711,0.33669,-0.42205,0.42909,0.95213,-0.30471,0.3879,0.92234
-0.9478,-0.9353,-0.74102,0.56069,-0.022743,-1.44,-0.85746,-0.82177,-1.2329,-0.29779,-0.83824,0.048828,-1.4946,-0.98872,-0.28768,-1.1864,-1.32,-1.5019,-0.16059,-2.1698,-0.91404,-0.18853,-0.75749,-0.45038,-1.7826,-2.8317,-0.48758,-1.8282,-2.009,-1.084,-1.4844,-2.249,-0.34795,-2.1652,-1.8481,-1.5242,-1.6648,-1.0317,-0.0092623,-2.7782,-0.59928,-0.011715,-1.3986,-0.90861,-2.0767,-0.30106,-1.8032,-1.0091
-0.31052,-0.85933,-0.21242,0.95351,0.20099,-0.68076,0.022213,0.81488,-0.88761,-0.85417,-0.089986,0.24779,-0.41943,0.16024,-0.39244,0.65354,0.017375,0.18407,0.79416,0.43578,0.49687,-0.33286,-0.20692,0.91399,0.047548,-0.65007,0.72394,-0.12899,-0.61586,0.44393,1.0353,0.66572,0.68673,-0.18923,0.92686,0.39941,0.93366,0.99493,-0.89168,0.10353,0.52797,0.54963,0.049705,-0.080476,0.28529,0.084963,0.62322,0.47145
-0.73735,-0.62188,-0.70281,0.54543,0.12141,-0.71169,-0.11165,0.35336,0.11097,-0.43897,-0.73474,-0.43511,-0.58483,0.12146,-0.22372,0.91332,0.22959,0.19145,0.1159,-0.0006194,-0.44324,-0.7173,-0.32159,0.20719,0.69576,0.5035,-0.024984,0.50548,0.35101,0.57339,0.64662,0.56006,-0.1982,-0.24567,0.84405,0.29037,0.77793,0.24805,1.1496,0.25443,0.36919,-0.65787,1.172,-0.47712,-0.010241,-0.29543,0.81412,0.25604
-0.56287,-0.32088,-0.46283,0.21839,0.5076,-0.014298,0.061554,0.26665,0.52438,0.37314,0.26112,0.45807,-0.65981,-0.18497,-0.019105,0.70684,0.77108,0.10996,-0.038506,0.62769,0.75221,0.13792,-0.59474,0.63802,0.38852,0.2284,-0.38334,0.26651,0.67429,0.41159,-0.063879,0.88962,0.53673,0.17695,0.94581,0.63126,0.2281,0.4749,0.44119,0.73774,1.4456,0.31969,0.41004,0.27029,0.98028,-0.72762,-0.48011,0.68533
1.2367,1.15,1.2109,0.73421,0.82216,1.3753,0.97224,1.0588,1.0194,1.3675,1.0515,0.94066,0.881,0.97687,1.1152,0.93099,0.3236,0.63092,0.99042,0.92595,0.99289,1.6863,0.99526,1.0704,1.1477,1.5458,0.42584,0.43401,0.39375,1.2357,0.67695,1.1272,1.3088,1.048,0.17832,0.58127,0.98676,0.90631,0.88384,0.54229,0.14686,1.1871,0.3324,0.74337,1.2968,0.65373,0.81412,0.18226
1.4568,1.4635,1.5777,0.93187,1.361,0.97687,1.1783,0.72574,0.77763,1.1859,1.0633,1.1984,1.1553,1.3728,1.3592,0.65403,0.37339,0.58002,1.0292,0.54801,0.98803,1.0762,0.68172,0.76287,1.0227,0.48658,1.0186,0.59226,0.29219,1.0203,0.46259,0.46895,-0.32315,0.65894,1.0231,1.254,0.095569,0.65216,-0.17551,0.41367,1.5804,0.067826,0.98635,0.0083231,0.90877,0.036828,0.69646,-0.42442
-1.069,-1.0473,-0.0083748,-1.9542,-1.4326,-0.56939,-1.4895,-2.1895,-1.7704,-1.2457,-1.3073,-2.0414,-1.5269,0.41106,-1.6923,-2.2353,-2.7034,-1.5603,-1.2755,-1.1388,-0.034712,-2.5639,-2.0889,-2.0005,-2.0319,-2.2762,-1.6086,-2.6098,-2.61,-1.9389,-0.42006,-1.2222,-2.2008,-2.5538,-0.11203,-2.5787,-2.6416,-1.4521,0.27494,-2.3017,0.48615,-1.7632,-1.9742,-2.594,-2.6065,-2.525,-1.599,-2.3691
1.3953,1.4527,1.4813,1.2116,1.089,1.0705,1.2196,1.3862,0.91371,1.3102,1.5223,1.082,1.3765,1.1823,1.1139,1.1748,0.95955,1.3342,1.1696,1.2009,1.3075,1.4305,0.98483,1.3177,0.81758,1.1494,0.98782,0.93865,0.16062,0.96824,0.97372,0.28605,1.0304,0.91304,0.79753,0.81155,1.0399,1.2725,0.50963,0.77396,0.4541,0.43558,1.2778,0.6024,1.455,0.65373,0.93178,0.38791
1.2792,1.1882,1.1267,1.0944,1.2607,1.549,1.5178,1.4114,1.1961,1.2017,1.3123,1.1102,0.88871,0.7205,1.1208,0.87523,0.7443,0.6836,1.3797,0.89779,0.50432,1.0987,1.0656,1.2366,0.98002,0.30861,1.4765,1.0395,0.88114,0.60106,0.70373,1.1495,0.020536,0.97321,1.3135,1.0631,1.1364,0.066368,0.42866,0.88073,0.58889,0.020589,-0.26985,0.92297,0.72237,0.35273,0.85853,0.71438
1.4665,1.5091,1.2065,1.1275,1.166,1.4775,1.6334,1.3699,1.3276,1.2848,1.2458,1.0433,1.0775,1.1444,0.47867,0.89038,0.69767,0.64509,1.0574,1.1474,1.0717,0.59357,1.3487,0.6702,0.74059,0.93207,1.0401,1.0903,0.75991,1.4055,1.5588,1.176,0.60746,0.68872,0.63265,0.57558,0.016316,0.54295,0.96009,1.4094,1.189,1.2269,1.0921,0.59729,0.67902,0.80886,1.2115,0.61155
